nbSyll,pron,origin,warning,remarques,POS,lineId,pageId,motVedette,pronSampa,ipa,nb
5,sărsăparĭʹllā,,,,n.,22.0,189,sarsaparilla,mot inexistant,mot inexistant,0
1,sărſe,,,,n.,23.0,189,sarse,mot inexistant,mot inexistant,0
1,săſh,,,,n.,24.0,189,sash,s { S,sæʃ,1
3,săʹſsăfras,,,,n.,25.0,189,sassafras,s { s @ f r\ { s,sæsəfɹæs,1
2,săʹtăn,,,,n.,26.0,189,satan,s eI t @ n,s?tən,1
4,sătăʹnĭcal,,,,a.,27.0,189,satanical,mot inexistant,mot inexistant,0
2,săʹtchel,,,,n.,28.0,189,satchel,mot inexistant,mot inexistant,0
2,sāʹted,L.,,,a.,29.0,189,sated,s eI 4 i d,s?ɾid,1
4,sătĕʹllĭtès,,,,n.,30.0,189,satellites,s { 4 @ l aI t s,sæɾəl?ts,1
3,săʹtiāte,L.,,,v.,31.0,189,satiate,mot inexistant,mot inexistant,0
4,săʹtiėty,L.,,,n.,32.0,189,satiety,mot inexistant,mot inexistant,0
5,sătĭsfăʹction,,,,n.,33.0,189,satisfaction,s { 4 @ s f { k S @ n,sæɾəsfækʃən,1
5,sătĭsfăʹctŏry,,,,a.,34.0,189,satisfactory,s { 4 @ s f { k t r\ i:,sæɾəsfæktɹiː,1
3,săʹtĭsfy,,,,v.,35.0,189,satisfy,s { 4 @ s f aI,sæɾəsf?,1
2,săʹttin,F.,,,n.,36.0,189,sattin,mot inexistant,mot inexistant,0
3,săʹttĭnet,,,,n.,37.0,189,sattinet,mot inexistant,mot inexistant,0
3,săʹtūrāte,,,,v.,38.0,189,saturate,s { tS 3:r eI t,sæ?ɜ:r?t,1
3,săʹtŭrday,,,,n.,39.0,189,saturday,s { 4 3:r 4 i:,sæɾɜ:rɾiː,1
2,sāʹtŭrn,,,,n.,40.0,189,saturn,s { 4 3:r n,sæɾɜ:rn,1
5,sātŭrnāʹlĭā,,,,n.,41.0,189,saturnalia,mot inexistant,mot inexistant,0
4,fatŭʹrnĭan,,,,a.,42.0,189,faturnian,mot inexistant,mot inexistant,0
2,săʹtyr,G.,,,n.,43.0,189,satyr,mot inexistant,mot inexistant,0
4,săty̆ʹrĭcal,,,,a.,44.0,189,satyorical,mot inexistant,mot inexistant,0
3,săʹty̆rīze,,,,v.,45.0,189,satyorize,mot inexistant,mot inexistant,0
3,săʹtyriſt,,,,n.,46.0,189,satyrist,mot inexistant,mot inexistant,0
2,săʹtyrs,,,,a.,47.0,189,satyrs,mot inexistant,mot inexistant,0
2,săʹvage,,,,a.,48.0,189,savage,s { v @ dZ,sævə?,1
3,săʹvag_e_neſs,,,,n.,49.0,189,savageness,mot inexistant,mot inexistant,0
3,săʹvages,,,,n.,50.0,189,savages,s { v @ dZ @ z,sævə?əz,1
3,săvăʹnnā,,,,n.,51.0,189,savanna,s @ v { n @,səvænə,1
